model,adapter,task,method,ttc,signal,bin,bin_position,mean,sem,n
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,5,0.7142857142857143,0.18842105969734904,0.06556431782915104,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,6,0.8571428571428571,0.395237791698633,0.0733023176492959,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,16.0,action_entropy,7,1.0,2.481297406220498,0.13131132541732463,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,0,0.0,0.6270421016961335,0.019433181946333828,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,1,0.14285714285714285,0.7029454317307379,0.017871960578309063,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,2,0.2857142857142857,0.7519066306132606,0.0135747133647048,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,3,0.42857142857142855,0.7710450182342725,0.011349482896064276,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,4,0.5714285714285714,0.7826335995826459,0.009969890276306069,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,5,0.7142857142857143,0.7853275012832417,0.009835958887396714,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,6,0.8571428571428571,0.7861592193668296,0.009975242230090092,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_p,7,1.0,0.8005914522204263,0.009379559644506335,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_p,0,0.0,0.790486177843478,0.024415935966062247,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_p,1,0.14285714285714285,0.7997233520572384,0.02210530669355846,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_p,2,0.2857142857142857,0.8199840156430448,0.013765789021576958,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_p,3,0.42857142857142855,0.8272541113508244,0.010433182235374735,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_p,4,0.5714285714285714,0.8557761783594333,0.00818483415170982,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_p,5,0.7142857142857143,0.8605454994089625,0.00710083473999982,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_p,6,0.8571428571428571,0.869772286128509,0.006757555122797778,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_p,7,1.0,0.8838358304130711,0.006233648743665849,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,0,0.0,1.019423212845068,0.07234550046801262,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,1,0.14285714285714285,0.5814962805793348,0.07707287200718306,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,2,0.2857142857142857,0.6561730804400634,0.0708576324499679,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,3,0.42857142857142855,0.5641857149088435,0.07179656508746837,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,4,0.5714285714285714,0.41725383591237913,0.06633128015300001,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,5,0.7142857142857143,0.45947595406472214,0.06726114462798992,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,6,0.8571428571428571,0.5342075393456914,0.06938755993010616,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,reasoning_entropy,7,1.0,0.9828004783995753,0.05092854867554446,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,0,0.0,1.650951188802719,0.07118091229266749,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,1,0.14285714285714285,0.6212005940110733,0.09519012970280942,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,2,0.2857142857142857,0.2914518229676307,0.04931967792796942,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,3,0.42857142857142855,0.3645802848610199,0.06956457977834411,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,4,0.5714285714285714,0.09080164791084826,0.04545341239985544,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,5,0.7142857142857143,0.09209714694621249,0.03927689993873749,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,6,0.8571428571428571,0.2942240186734125,0.05561278912085342,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,32.0,action_entropy,7,1.0,1.7588883804960966,0.1478630730421081,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,0,0.0,0.682452966438211,0.0178644147024111,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,1,0.14285714285714285,0.7517320584023395,0.016089968184399412,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,2,0.2857142857142857,0.8042504214518679,0.009258674689563932,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,3,0.42857142857142855,0.8059118027247044,0.008514551990522593,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,4,0.5714285714285714,0.8173585733905977,0.008226622370466041,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,5,0.7142857142857143,0.8234595935219999,0.00866054851317843,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,6,0.8571428571428571,0.828093743805703,0.009058157424002563,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_p,7,1.0,0.8364682733048939,0.009760218072516922,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_p,0,0.0,0.793589862394664,0.028058619858669403,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_p,1,0.14285714285714285,0.8258863661645187,0.02301188056645757,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_p,2,0.2857142857142857,0.8497078326565247,0.013105663442887102,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_p,3,0.42857142857142855,0.8420135153561003,0.009860555106452857,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_p,4,0.5714285714285714,0.871941067547434,0.007568498559200773,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_p,5,0.7142857142857143,0.8820539604824175,0.006908441892527431,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_p,6,0.8571428571428571,0.8977937892550435,0.005920103117763392,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_p,7,1.0,0.9108890121301548,0.005030906000744923,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,0,0.0,0.8087901368955239,0.058754181630571174,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,1,0.14285714285714285,0.7400511391656045,0.06276895674278231,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,2,0.2857142857142857,0.4927486906290265,0.06583867674460529,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,3,0.42857142857142855,0.8727700451554716,0.06819700280976064,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,4,0.5714285714285714,0.4579991731540801,0.06104056496152858,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,5,0.7142857142857143,0.46336121169102157,0.060244494347105056,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,6,0.8571428571428571,0.40791365047439887,0.05126121959687143,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,reasoning_entropy,7,1.0,0.9873751936532507,0.05605462993774724,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,0,0.0,1.4232495526472728,0.07028163146237731,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,1,0.14285714285714285,0.7700155942442103,0.07893426978728794,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,2,0.2857142857142857,0.5515219947788864,0.08446734967178444,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,3,0.42857142857142855,0.6235323523093635,0.07964178793408211,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,4,0.5714285714285714,0.01934541868459847,0.001721719548759853,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,5,0.7142857142857143,0.19963401621207594,0.061886194372640244,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,6,0.8571428571428571,0.38460441041841276,0.07508933023489148,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,64.0,action_entropy,7,1.0,2.348671159096476,0.11867990564718565,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,0,0.0,0.6488251140594883,0.021033682151790436,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,1,0.14285714285714285,0.7272131818665865,0.01739816814524181,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,2,0.2857142857142857,0.761050457750309,0.011253820460354532,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,3,0.42857142857142855,0.7702931978370142,0.009932034867488997,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,4,0.5714285714285714,0.7839692973533834,0.009607528533548456,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,5,0.7142857142857143,0.7776892405921448,0.010188433460708444,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,6,0.8571428571428571,0.7737029511563155,0.011007263220719632,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_p,7,1.0,0.7837654513336162,0.011005848944986631,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,0,0.0,0.7323272529782521,0.03259697617823991,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,1,0.14285714285714285,0.7907513447726766,0.02530263186461622,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,2,0.2857142857142857,0.8207950276322663,0.01355131427774419,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,3,0.42857142857142855,0.8211673177502773,0.010399308093934367,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,4,0.5714285714285714,0.8484035511325215,0.00877002099352098,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,5,0.7142857142857143,0.8576733121686374,0.007800123191447945,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,6,0.8571428571428571,0.8662376930937169,0.007357207598616543,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_p,7,1.0,0.8818629923849193,0.006498373075601058,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,0,0.0,0.720692141866919,0.04866571223719814,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,1,0.14285714285714285,0.49323801396700634,0.05533526681691478,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,2,0.2857142857142857,0.7436743041591078,0.07098183896586606,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,3,0.42857142857142855,0.5893074432891661,0.07033513167158931,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,4,0.5714285714285714,0.39209862495902925,0.0643036285279641,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,5,0.7142857142857143,0.3899398227652361,0.053274452712565756,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,6,0.8571428571428571,0.6012969582475711,0.06570960944687404,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,reasoning_entropy,7,1.0,0.9450130156182143,0.05204189985991568,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,0,0.0,1.4233100096384683,0.07472420764700674,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,1,0.14285714285714285,0.5178540119228677,0.08537000201595944,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,2,0.2857142857142857,0.9249443341098312,0.09759846692312624,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,3,0.42857142857142855,0.4702376583384143,0.08543537476204782,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,4,0.5714285714285714,0.06743508792585796,0.030000611637937095,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,5,0.7142857142857143,0.14381447619913768,0.047509923332843346,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,6,0.8571428571428571,0.49639697122491067,0.0756222867859431,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,128.0,action_entropy,7,1.0,2.490208075283509,0.10805152787023532,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,0,0.0,0.6257925345442031,0.021782423783717596,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,1,0.14285714285714285,0.6921538581469152,0.019595542778420953,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,2,0.2857142857142857,0.7601590957838995,0.010794973670834799,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,3,0.42857142857142855,0.7761755202072125,0.009784500584041898,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,4,0.5714285714285714,0.7885988445112839,0.009390916171641773,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,5,0.7142857142857143,0.7897426841626851,0.00992701862972241,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,6,0.8571428571428571,0.7872625905513755,0.01058646386403351,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_p,7,1.0,0.7999856924414813,0.010464360887154422,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,0,0.0,0.7139254351870881,0.03575926574493186,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,1,0.14285714285714285,0.7627430770753159,0.0288363952743964,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,2,0.2857142857142857,0.8122208489588014,0.015592802763984273,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,3,0.42857142857142855,0.8118563550386438,0.011915339870381464,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,4,0.5714285714285714,0.8475965831580539,0.009189801192557185,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,5,0.7142857142857143,0.8551159160315163,0.008829352947536697,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,6,0.8571428571428571,0.8654086885004053,0.008983923020368849,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_p,7,1.0,0.8827546820120895,0.007785189208038427,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,0,0.0,0.830416647951115,0.06048594672032706,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,1,0.14285714285714285,0.577591141791961,0.06256358448040729,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,2,0.2857142857142857,0.6431984067848646,0.07338235881355248,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,3,0.42857142857142855,0.6938070799520492,0.08034616439773046,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,4,0.5714285714285714,0.3316330543098243,0.05992556629800342,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,5,0.7142857142857143,0.4039072336082826,0.0647942843353892,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,6,0.8571428571428571,0.4410478591785927,0.05809865245120139,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,reasoning_entropy,7,1.0,0.9895432335411452,0.05962302391088325,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,0,0.0,1.466391881638103,0.07867527183615007,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,1,0.14285714285714285,0.7475092274343802,0.09104864768077928,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,2,0.2857142857142857,0.6022788665619575,0.08189123843518176,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,3,0.42857142857142855,0.5580672705426373,0.08621067740082701,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,4,0.5714285714285714,0.017426086406016516,0.0015605182268212288,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,5,0.7142857142857143,0.03443051646980974,0.01200792453814606,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,6,0.8571428571428571,0.36901392578664755,0.0704980272918214,90
QwenMix05,mix05,pick_and_place_simple,react_ttc_monitored,256.0,action_entropy,7,1.0,2.4139070121595676,0.11472025934458208,90
QwenMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_p,0,0.0,,0.0,0
QwenMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_p,1,0.14285714285714285,,0.0,0
QwenMix10,mix10,pick_and_place_simple,react_baseline,,reasoning_p,2,0.2857142857142857,,0.0,0
